,term,frq_pre,frq_post,diff
1403,gefährlichen,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1277,moderner,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1273,umgeben,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1372,berührt,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1374,luft,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1381,verkörpert,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1382,aufnahme,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1353,brüdern,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1386,freier,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1458,ansprüche,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1393,sieg,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1397,vollbeschäftigung,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1398,neid,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1251,sodann,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1289,konstruktiven,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1350,auftrag,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1459,anlässlich,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1234,dient,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1471,gewähren,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1516,zerstören,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1573,schulden,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1510,auftreten,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1605,entgegen,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1603,euer,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1601,härter,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1207,präsenz,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1473,gefährliche,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1591,verteidigt,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1483,spät,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1178,gelang,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1582,verfolgt,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1549,erhält,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1542,drohungen,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1593,erwarten,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1468,täglichen,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1592,rohstoffen,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
1202,kontinents,5.02950643776824e-05,2.609296924943574e-05,-2.4202095128246663e-05
359,angst,0.00016765021459227468,0.00014351133087189656,-2.4138883720378117e-05
358,treffen,0.00016765021459227468,0.00014351133087189656,-2.4138883720378117e-05
484,vieles,0.00013412017167381974,0.00011089511931010189,-2.322505236371785e-05
656,besonderen,0.0001005901287553648,7.827890774830722e-05,-2.2311221007057582e-05
619,alpen,0.0001005901287553648,7.827890774830722e-05,-2.2311221007057582e-05
616,einzige,0.0001005901287553648,7.827890774830722e-05,-2.2311221007057582e-05
675,stimmen,0.0001005901287553648,7.827890774830722e-05,-2.2311221007057582e-05
710,gewissen,0.0001005901287553648,7.827890774830722e-05,-2.2311221007057582e-05
1131,festhalten,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1143,andererseits,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1117,wesentlich,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1176,mission,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1141,gebiete,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1001,nahe,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1076,damaligen,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
943,versteht,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
933,bundespräsidenten,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1129,vorbereitet,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1032,aussenpolitik,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1126,gesunden,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1091,rücksicht,6.706008583690987e-05,4.566269618651254e-05,-2.1397389650397328e-05
1928,kenntnis,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1901,rote,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1936,solothurn,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1932,weltwirtschaft,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2024,vorstellungskraft,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2010,sonntag,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2001,glücklicherweise,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1999,feuers,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1903,widerspiegelt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1972,auszurichten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1908,neuerungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1997,bitte,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1930,wirtschaftslage,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1912,werdenden,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1920,geformt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1977,drängt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1921,verflechtungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1922,schenken,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1974,gemeinschaften,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1926,sehnsucht,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1969,zusammengekommen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1685,schufen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1843,zielsetzungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1873,wertvolle,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1664,vertreterinnen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1778,humanität,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1766,jungfrau,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1666,weltkriegs,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1758,beseitigen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1747,aufbringen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1734,verschliessen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1669,wegweisend,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1784,untereinander,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1670,durchlaufen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1712,neutraler,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1672,nebeneinander,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1673,sprachgruppen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1707,worauf,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1703,nenne,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1702,staatsidee,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1694,stolzes,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1680,ausgewogenheit,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1718,vorzubereiten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1894,persönlicher,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2030,regierenden,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1796,vitalen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1853,überlegen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1849,wählen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1828,staatengemeinschaft,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1825,gedeihen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1820,anderseits,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1625,fester,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1626,erweitert,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1630,ausserordentliche,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1663,bestimmungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1645,inzwischen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1818,abschliessend,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1815,falsche,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1811,feierlich,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1810,tue,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1806,einschlagen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1647,vertretern,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1651,gleichstellung,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1801,verwalten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1646,ständen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2031,nirgends,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2039,anzeichen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
1955,nidwalden,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2090,sprachlich,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2091,zusammenschluss,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2233,menge,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2232,begriffen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2230,grad,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2097,augenblicke,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2347,auswärtige,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2218,erweitern,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2217,zwecken,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2114,humaner,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2213,gebietet,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2035,besorgt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2205,verdienst,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2202,unablässig,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2151,bodenschätze,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2358,richtet,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2185,verfolgung,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2184,widerstandskraft,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2178,durchgesetzt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2128,richtungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2130,eintreten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2174,misstraut,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2173,erfordernissen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2168,lebendigen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2167,urschweiz,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2159,notfalls,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2132,geschlagen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2155,uralten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2152,weltkriege,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2143,föderalistisch,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2193,schöpfen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2237,laute,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2088,intensiv,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2244,kreis,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2275,brüderlichkeit,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2049,liebt,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2278,misstrauen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2320,tales,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2041,nachlassen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2283,wider,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2057,stimmbeteiligung,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2319,ausdrücklich,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2291,grundlegende,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2038,änderungen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2315,bittere,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2298,auslandschweizer,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2300,hirten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2306,lieb,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2289,verleihen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2087,hinweisen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2271,schlachtfeldern,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2326,disziplin,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2086,vereinbarung,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2247,schlag,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2254,wald,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2255,feld,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2079,konzentrieren,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2332,feierte,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2063,schöpfung,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2147,aufgewachsen,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2069,bereichern,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2068,marktes,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2329,geliebten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
2261,ältesten,3.3530042918454936e-05,1.304648462471787e-05,-2.0483558293737067e-05
382,familien,0.00015088519313304722,0.0001304648462471787,-2.0420346885868524e-05
392,hohen,0.00015088519313304722,0.0001304648462471787,-2.0420346885868524e-05
568,pflichten,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
554,schritt,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
539,kleinstaat,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
589,erfahrung,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
563,verbessern,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
538,arbeitslosigkeit,0.00011735515021459227,9.784863468538402e-05,-1.9506515529208257e-05
125,weiss,0.00035206545064377684,0.00033268535793030566,-1.9380092713471172e-05
748,gespräch,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
760,schwachen,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
906,streben,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
881,geduld,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
872,verwirklichen,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
836,politischer,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
905,nennen,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
918,dörfern,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
887,aufmerksamkeit,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
821,öffnung,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
901,erneut,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
815,einerseits,8.382510729613734e-05,6.523242312358935e-05,-1.859268417254799e-05
1218,entscheidenden,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1442,gleichgültig,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1358,kreuz,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1222,prozess,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1479,republik,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1433,höhere,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1226,epoche,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1179,nochmals,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1585,genügt,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1528,wiener,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1452,treten,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
1312,längst,5.02950643776824e-05,3.2616211561794675e-05,-1.767885281588773e-05
